"DCAT","Dataset","Name_En","Name_Es","Name_Fr","Reference_year"
"10.2","1","[Release calendar](https://www.fao.org/fishery/services/storage/fs/fishery/documents/fishstat/FishStatReleaseCalendar.pdf)","[Calendario de publicaciones](https://www.fao.org/fishery/services/storage/fs/fishery/documents/fishstat/FishStatReleaseCalendar.pdf)","[Calendrier de publication](https://www.fao.org/fishery/services/storage/fs/fishery/documents/fishstat/FishStatReleaseCalendar.pdf)","2024"
"10.3","1","This data domain is disseminated according to FAO's Open Data Licensing for Statistical Databases Policy, under the [Creative Commons Attribution 4.0 International license (CC-BY 4.0)](https://creativecommons.org/licenses/by/4.0/) and are subject to [FAO Statistical Database Terms of Use](https://www.fao.org/contact-us/terms/db-terms-of-use/en/].","Este dominio de datos se difunde de acuerdo con la Política de Licencias de Datos Abiertos para Bases de Datos Estadísticas de la FAO, bajo la licencia [Creative Commons Attribution 4.0 International(CC-BY 4.0)[(https://creativecommons.org/licenses/by/4.0/) y está sujeto a los [Términos de Uso de Bases de Datos Estadísticas de la FAO](https://www.fao.org/contact-us/terms/db-terms-of-use/es/).","Ce domaine de données est diffusé conformément à la politique de la FAO en matière de licences de données ouvertes pour les bases de données statistiques, sous la licence [Creative Commons Attribution 4.0 International (CC-BY 4.0)](https://creativecommons.org/licenses/by/4.0/), et est soumis aux [Conditions d’utilisation des bases de données statistiques de la FAO](https://www.fao.org/contact-us/terms/db-terms-of-use/fr/).","2024"
"10.4","1","[https://creativecommons.org/licenses/by/4.0/](https://creativecommons.org/licenses/by/4.0/)","[https://creativecommons.org/licenses/by/4.0/](https://creativecommons.org/licenses/by/4.0/)","[https://creativecommons.org/licenses/by/4.0/](https://creativecommons.org/licenses/by/4.0/)","2024"
"11","1","Yearly","Anual","Annuelle","2024"
"12.1","1","Not applicable","No aplica","Pas applicable","2024"
"12.2","1","[FAO Fishery and Aquaculture Statistical Yearbook](https://doi.org/10.4060/cd4312en)","[FAO Anuario - Estadísticas de pesca y acuicultura](https://doi.org/10.4060/cd4312en)","[FAO Annuaire - Statistiques des pêches et de l'aquaculture](https://doi.org/10.4060/cd4312en)","2023"
"12.2","1","[FAO Fishery and Aquaculture Statistical Yearbook](https://www.fao.org/cwp-on-fishery-statistics/handbook/tools-and-resources/list-of-fao-yearbooks-of-fishery-statistics/en/)","[FAO Anuario - Estadísticas de pesca y acuicultura](https://www.fao.org/cwp-on-fishery-statistics/handbook/tools-and-resources/list-of-fao-yearbooks-of-fishery-statistics/en/)","[FAO Annuaire - Statistiques des pêches et de l'aquaculture](https://www.fao.org/cwp-on-fishery-statistics/handbook/tools-and-resources/list-of-fao-yearbooks-of-fishery-statistics/en/)","2024"
"12.3","1","[Global Aquaculture Production](https://www.fao.org/fishery/en/collection/aquaculture)","[Producción mundial de acuicultura](https://www.fao.org/fishery/es/collection/aquaculture)","[Production mondiale de l'aquaculture](https://www.fao.org/fishery/fr/collection/aquaculture)","2024"
"12.4","1","Not applicable","No aplica","Pas applicable","2024"
"12.5","1","This dataset can be consulted through different [tools and formats](https://www.fao.org/fishery/en/collection/aquaculture)","Este conjunto de datos se puede consultar a través de diferentes [herramientas y formatos](https://www.fao.org/fishery/es/collection/aquaculture)","Cet ensemble de données peut être consulté à travers différents [outils et formats](https://www.fao.org/fishery/fr/collection/aquaculture)","2024"
"12.6","1","National reference metadata are submitted by some countries, but these are not yet disseminated by FAO. Information on the methodology followed is available in the Annex 2 ""Methodological notes and glossary"" of the [FAO Yearbook Fishery and Aquaculture Statistics](https://doi.org/10.4060/cd4312en)","","","2023"
"12.6","1","National reference metadata are submitted by some countries, but these are not yet disseminated by FAO. Information on the methodology followed is available in the Annex 2 ""Methodological notes and glossary"" of the [FAO Yearbook Fishery and Aquaculture Statistics](https://doi.org/10.4060/cd6788en)","Algunos países presentan metadatos de referencia nacionales, pero la FAO aún no los difunde. La información sobre la metodología empleada se encuentra en el Anexo 2, «Notas metodológicas y glosario», del [Anuario de Estadísticas de Pesca y Acuicultura de la FAO](https://doi.org/10.4060/cd6788en).","Certains pays ont soumis des métadonnées de référence nationales, mais celles-ci ne sont pas encore diffusées par la FAO. Des informations sur la méthodologie suivie sont disponibles à l'annexe 2 « Notes méthodologiques et glossaire » de l'[Annuaire statistique des pêches et de l'aquaculture de la FAO](https://doi.org/10.4060/cd6788en).","2024"
"13.1","1","The main users are FAO analysts, other international organizations, ministries and government agencies, agro-industry, trade and professional associations, research institutes and universities, journalists and the general public. According to the 2023 FishStat database user consultation, researchers are the largest user group, accounting for almost 32 percent of total respondents, followed by students and educators (around 25 percent), while users from private companies represent a share of 15 percent. The objectives of these users vary, but fishery and aquaculture production statistics are especially useful for market management/monitoring, production forecasts and policy-making in the sector. FAO is not aware of unmet needs. Users are encouraged to contact the dataset owner for resolving more specific queries that are not addressed elsewhere in these metadata.","Los principales usuarios son analistas de la FAO, otras organizaciones internacionales, ministerios y agencias gubernamentales, la agroindustria, asociaciones comerciales y profesionales, institutos de investigación y universidades, periodistas y el público en general. Según la consulta a los usuarios de la base de datos FishStat de 2023, los investigadores constituyen el grupo más numeroso, con casi el 32 % del total de encuestados, seguidos por estudiantes y educadores (alrededor del 25 %), mientras que los usuarios de empresas privadas representan el 15 %. Los objetivos de estos usuarios son diversos, pero las estadísticas de producción pesquera y acuícola resultan especialmente útiles para la gestión y el seguimiento del mercado, las previsiones de producción y la formulación de políticas en el sector. La FAO no tiene conocimiento de necesidades no cubiertas. Se anima a los usuarios a ponerse en contacto con el responsable del conjunto de datos para resolver consultas más específicas que no se aborden en estos metadatos.","Les principaux utilisateurs sont les analystes de la FAO, d'autres organisations internationales, les ministères et les agences gouvernementales, l'agro-industrie, les associations professionnelles et commerciales, les instituts de recherche et les universités, les journalistes et le grand public. Selon la consultation des utilisateurs de la base de données FishStat de 2023, les chercheurs constituent le groupe d'utilisateurs le plus important, représentant près de 32 % du total des répondants. Les étudiants et les enseignants constituent le deuxième plus grand groupe (environ 25 %), tandis que les utilisateurs d'entreprises privées représentent 15 %. Leurs objectifs sont variés, mais les statistiques de production halieutique et aquacole sont particulièrement utiles pour la gestion et le suivi des marchés, les prévisions de production et l'élaboration de politiques dans le secteur. La FAO n'a pas connaissance de besoins non satisfaits. Les utilisateurs sont invités à contacter le propriétaire des données pour toute question plus spécifique qui ne serait pas abordée dans ces métadonnées.","2024"
